Current LinkedIn URL,First Name,Last Name,Company,Industry,Title
https://www.linkedin.com/in/hardeepgulati/,Hardeep, Gulati,PowerSchool Group LLC,Technology,Chief Executive Officer
https://www.linkedin.com/in/ryan-hom-techChief Financial Officer/,Ryan, Hom,"Pivotal Software, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/prabu-natarajan-2071ba/,Prabu,rajan,Science Applications International,Technology,Chief Financial Officer
https://www.linkedin.com/in/mohamed-kande-739574/,Mohamed,d Kande,PwC,Professional Services,Vice-Chair
https://www.linkedin.com/in/lailatarraf/,Laila,arraf,Allbirds,Retail,Chief People Officer
https://www.linkedin.com/in/tensie-whelan-937b7b11,Tensie,Whelan,NYU Stern School of Business,Education,"Clinical Professor for Business and Society/Director, NYU Stern Center for Sustainable Business"
https://www.linkedin.com/in/jean-baptiste-chasseloup-de-chatillon-9a6bb122/,Jean-Baptiste, de Chatillon,Sanofi,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/helmy-eltoukhy-b011855,Helmy,oukhy,Guardant Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/karen-parkhill,Karen,khill,Medtronic,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/jason-friesen-158b699/,Jason,iesen,Kendra Scott,Retail,Chief Financial Officer
https://www.linkedin.com/in/lance-porter-55a25a13/,Lance,orter,Wyoming Medical Center,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/betsyjensen1/,Betsy,ensen,Gibralter Industries,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/chris-erickson-9a117710/,Chris,ckson,Sig Sauer,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/mike-burkland-7189a229/,Mike,land,Five9 Inc.,Technology,Chief Executive Officer
https://www.linkedin.com/in/david-lau-b6449b7/,David,d Lau,DPL Financial Partners,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/grutten/,Giel,tten,Amkor Technology,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/wes-bricker-0b86a76/,Wes,ker,PwC,Professional Services,Vice-Chair
https://www.linkedin.com/in/sravan-k-emany-8b817632/,Sravan, Emany,Ironwood Pharmaceuticals,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/amar-maletira/,Amar,tira,Rackspace Technology,Technology,Chief Executive Officer
https://www.linkedin.com/in/grant-highlander-0667b5ba/,Grant,ander,"Verint Systems, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/dpopish/,Dana,haus,Illinois,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/carterhammond/,Carter,ammond,ILIA Beauty,Retail,Chief Financial Officer
https://www.linkedin.com/in/stew-koenigsberg-b5860a6/,Stew,berg,Aquiline Capital Partners,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/john-voss-5b575a61/,John,Voss,Bunn,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/rick-brooks-68aaa0108/,Rick,ooks,"Zumiez, Inc",Retail,Chief Executive Officer
https://www.linkedin.com/in/neil-hunn-265a2443/,Neil,Hunn,Roper Technologies,Technology,Chief Executive Officer
https://www.linkedin.com/in/tomer-ben-kiki-276114/,Tomer, Kiki,Twill,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/jeff-davis-73405a28/,Jeff,avis,"Perficient, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/jim-klimkowski-6500031/,Jim,ski,RSM,Professional Services,Principal
https://www.linkedin.com/in/timothy-m-798aa24a/,Timothy, Murphy,Gibralter Industries,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/stanley-erck-3004b55/,Stanley,ey Erck,Novavax,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/duncanangove/,Duncan,Angove,"Blue Yonder, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/jason-conley-aa22177/,Jason,onley,Roper Technologies,Technology,Chief Financial Officer
https://www.linkedin.com/in/mike-roffler/,Michael,Roffler,First Republic Bank,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/mikegianoni/,Mike,noni,"Blackbaud, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/kellyfladger/,Kelly,adger,Havertys,Retail,Chief Human Resources Officer
https://www.linkedin.com/in/jeffrey-campbell-b3428a140/,Jeffrey,ampbell,American Express,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/brian-olsavsky-601ba1/,Brian,avksy,Amazon,Retail,Chief Financial Officer
https://www.linkedin.com/in/gina-mastantuono-a6773423/,Gina,uono,ServiceNow,Technology,Chief Financial Officer
https://www.linkedin.com/in/mdell/,Michael,el Dell,Dell Technologies,Technology,Chief Executive Officer
https://www.linkedin.com/in/chuck-hays-79934112/,Chuck, Hays,MaineGeneral Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/herve-hoppenot-4b912b9/,Herve,penot,Incyte Therapeutics,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/tooey/,Tooey,anche,"Procore Technologies, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/lilytrager/,Lily,ager,Morgan Stanley,Financial Services,Head of Investing with Impact
https://www.linkedin.com/in/tony-tiscornia/,Tony,rnia,Coupa Software Inc.,Technology,Chief Financial Officer
https://www.linkedin.com/in/rodneymcmullen/,Rodney,Mullen,Kroger,Retail,Chief Executive Officer
https://www.linkedin.com/in/mardi-dier-7878b86/,Mardi, Dier,Ultragenyx Pharmaceutical,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/barry-emerson-98777b15/,Barry,erson,Big 5 Sporting Goods,Retail,Chief Financial Officer
https://www.linkedin.com/in/hschuck/,Henry,chuck,"ZoomInfo Technologies, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/jose-rivero-8471062/,Jose,vero,Healthcomp,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/billboor/,Bill,Boor,Cavco Industries,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/paul-flynn-27638319/,Paul,lynn,Whitehaven Coal,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/lisakellycroswell/,Lisa,well,Boston Medical Center,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/martin-d-agard-6270944/,Martin, Agard,"Welbilt, Inc",Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/mark-afable-379136b/,Mark,able,Wisconsin,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/les-bond-a780bb78/,Les,ond,"Attucks Asset Management, LLC",Financial Services,Chief Executive Officer
https://www.linkedin.com/in/ernie-meyer-5977898/,Ernie,Meyer,Ultragenyx Pharmaceutical,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/sanjay-rawa-3853b044/,Sanjay,y Rawa,3i Infotech Financial Software Inc.,Technology,Chief Financial Officer
https://www.linkedin.com/in/cs-venkatakrishnan-/,CS,an,Barclays Capital Inc.,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/joe-nuzzolese-8b59599a,Joseph,zolese,Edwards Lifesciences,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/lee-shavel-521a5036/,Lee,vel,Verisk Analytics,Technology,Chief Executive Officer
https://www.linkedin.com/in/natalie-derse-05843b2/,Natalie,e Derse,"Lifelock, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/david-fialkow-20085852/,David,alkow,General Catalyst Partners LLC,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/charles-tyson/,Charles,s Tyson,Lumber Liquidators,Retail,Chief Executive Officer
https://www.linkedin.com/in/barbara-humpton/,Barbara,Humpton,UGS PLM Solutions,Technology,Chief Executive Officer
https://www.linkedin.com/in/erhardt-preitauer/,Erhardt,eitauer,CareSource,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/aidanviggiano/,Aidan,giano,Twilio,Technology,Chief Financial Officer
https://www.linkedin.com/in/neil-mcfarlane-1496ba5/,Neil,lane,Adamas Therapeutics,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/nathan-winters-13b0a012/,Nathan,inters,Zebra Technologies,Technology,Chief Financial Officer
https://www.linkedin.com/in/3366275/,Dawn,pson,Arhaus,Retail,Chief Financial Officer
https://www.linkedin.com/in/matthew-bilunas-6648b74/,Matthew,Bilunas,Best Buy,Retail,Chief Financial Officer
https://www.linkedin.com/in/payal-sahni/,Payal,echer,Pfizer,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/judith-wiese-542b4436/,Judith, Wiese,Siemens,Manufacturing,Chief People Officer
https://www.linkedin.com/in/jeffiel/,Jeff,wson,Twilio,Technology,Chief Executive Officer
https://www.linkedin.com/in/boxaaron/,Aaron,Levie,"Box, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/allison-aden-6b82278/,Allison,on Aden,Cavco Industries,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/cameron-hyzer-88710/,Cameron,n Hyzer,"ZoomInfo Technologies, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/bryanmyers11/,Bryan,Myers,Crosslake,Professional Services,Managing Director
https://www.linkedin.com/in/doug-ommen-73a4a061/,Doug,mmen,Iowa,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/monique-matheson-74aab712/,Monique,atheson,Nike,Retail,Chief Human Resources Officer
https://www.linkedin.com/in/eric-tiziani-105a192/,Eric,iani,Olaplex,Retail,Chief Financial Officer
https://www.linkedin.com/in/rebecca-krouse-b1257b9/,Rebecca, Krouse,Oscar Health,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/michelle-clatterbuck-595b29/,Michelle,tterbuck,Intuit,Technology,Chief Financial Officer
https://www.linkedin.com/in/mark-allen-07ab571a/,Mark,llen,EY,Professional Services,Chief Financial Officer
https://www.linkedin.com/in/matanbar/?originalSubdomain=il,Matan,n Bar,Melio,Technology,Chief Executive Officer
https://www.linkedin.com/in/hessam-nadji/,Hessam, Nadji,Marcus & Millichap,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/brian-vance-cpa-mba-58933621/,Brian,Vance,"Concur Technologies, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/randy-steward-96898a15/,Randy,eward,Quidel Corporation,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/barry-zyskind/,Barry,skind,AmTrust Financial Services,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/bryan-miller-76024a5/,Bryan,iller,NuFACE,Retail,Chief Financial Officer
https://www.linkedin.com/in/jeff-ingrum-5718856a,Jeff,grum,Scott and White Health Plan,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/kevin-burns-726b684/,Kevin,Burns,Dynatrace LLC,Technology,Chief Financial Officer
https://www.linkedin.com/in/michael-linnington-3a284837/,Mike,gton,Wounded Warrior Project,Philanthropy,Chief Executive Officer
https://www.linkedin.com/in/nicholspatrick/,Patrick,Nichols,Quest Software Inc.,Technology,Chief Executive Officer
https://www.linkedin.com/in/brett-hilton-3a7b4a4/,Brett,ilton,Serena And Lily,Retail,Chief Financial Officer
https://www.linkedin.com/in/elizabeth-mann-8569513/,Elizabeth,beth Mann,Verisk Analytics,Technology,Chief Financial Officer
https://www.linkedin.com/in/marcchini/,Marc,hini,Kohl's,Retail,Chief People Officer
https://www.linkedin.com/in/jean-jacques-bienaime-04554a2/,Jean,aime,Biomarin,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/anuruppruthi/,Anurup,Pruthi,Centric Brands,Retail,Chief Financial Officer
https://www.linkedin.com/in/nick-gangestad-4b487110/,Nick,stad,Rockwell Automation,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/tom-reilly-795b617/,Tom,lly,Cara Therapeutics,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/ricardo-lara-1784b816/,Ricardo,do Lara,California,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/marccadieux/,Marc,ieux,Children's Hospital of Wisconsin,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/james-scapa-56a4b527/,James,Scapa,"Altair Engineering, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/john-bennett-53655214/,John,nett,Capital District Physicians’ Health Plan,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/mark-k-2848a35/,Mark,Keim,Molina Healthcare,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/natalie-a-brown-19b5681/,Natalie,e Brown,Mesirow,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/rickheim12/,Mike,heim,Neenah Paper,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/jes-staley-1088761a9/,Jes,ley,Barclays Capital Inc.,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/tarek-sherif-071b2812/,Tarek,herif,"Medidata Solutions, Inc.",Healthcare,Chief Executive Officer
https://www.linkedin.com/in/josh-schwartz-b21b924/,Josh,artz,"Medidata Solutions, Inc.",Healthcare,Chief Financial Officer
https://www.linkedin.com/in/patricia-liotta-a50b778/,Patricia,a Liotta,Panduit,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/heather-hasson-figs/,Heather, Hasson,FIGS,Retail,Chief Executive Officer
https://www.linkedin.com/in/christopher-delorefice-ba966a3b,Christopher, DelOrefice,"BD (Becton, Dickinson and Company)",Healthcare,Chief Financial Officer
https://www.linkedin.com/in/steven-stull-72424210/,Steven, Stull,Advantage Capital Funding,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/todd-patriacca-a2838051/,Todd,acca,Altra Industrial Motion Corp,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/robert-shepardson-772a466/,Robert,ardson,Amwell,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/gilead-daniel-o-day/,Daniel, O'Day,Gilead Sciences,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/nathan-jones-b998a/,Nathan, Jones,Auctane LLC,Technology,Chief Executive Officer
https://www.linkedin.com/in/davitaceo/,Javier,riguez,DaVita,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/paulhudsonprofile/?originalSubdomain=fr,Paul,dson,Sanofi,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/michael-mick-isaacs-81718012/,Michael,Isaacks,Maclean-Fogg,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/jim-goodnight/,Jim,ght,SAS,Technology,Chief Executive Officer
https://www.linkedin.com/in/pascaldesroches/,Pascal,roches,AT&T,Technology,Chief Financial Officer
https://www.linkedin.com/in/bill-thomas/,Bill,omas,KPMG,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/lisa-bisaccia-840271206/,Lisa,ccia,CVS Health,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/cheryl-johnson-a8494b/,Cheryl,ohnson,Caterpillar,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/kirkowski-john-304b8340/,John,wski,PIMCO Pacific Investment Management Company LLC,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/zachkirkhorn/,Zach,horn,Tesla,Technology,Chief Financial Officer
https://www.linkedin.com/in/tim-warner-5a2a6313/,Tim,ner,Drunk Elephant,Retail,Chief Executive Officer
https://www.linkedin.com/in/steven-gunby/,Steven, Gunby,Financial Dynamics International,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/steven-gunby/,Steven, Gunby,FTI Consulting,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/jill-hoyt-bbb1477/,Jill,Hoyt,Novavax,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/robin-vince/,Robin,Vince,BNY Mellon Investment Management,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/mikecapone/,Mike,pone,QlikTech International A.B.,Technology,Chief Executive Officer
https://www.linkedin.com/in/jared-l-short-285bb549/?trk=public_profile_browsemap,Jared,Short,Cambia Health Solutions,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/james-r-3a971a242/,Jim,oth,Huron,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/ovellbarbee/?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABONiwBKWXJ3uiCyEx0cwgrUYU8yYC73zw,Ovell,arbee,Indiana University Health,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/rimcconnell/,Rick,nell,Dynatrace LLC,Technology,Chief Executive Officer
https://www.linkedin.com/in/sherribweiland/?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAlXMcBPU-Lr-exp1sK1QinJUHinBJgXBA,Sherri,eiland,Azurity,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/jean-hu-a591721/,Jean,n Hu,Advanced Micro Devices,Technology,Chief Financial Officer
https://www.linkedin.com/in/margrettrilli,Margret, Trilli,ImpactAssets,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/michael-t-pugh-9060ba12,Michael, T Pugh,Carver Federal Savings Bank,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/stephen-nolan-6b404964/,Stephen,n Nolan,Albany International Corp,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/hassane-el-khoury/,Hassane,-Khoury,ON Semiconductor,Technology,Chief Executive Officer
https://www.linkedin.com/in/joaquinduato/,Joaquin,n Duato,J&J,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/chris-smith-a8baa441,Chris,Smith,Ortho Clinical Diagnostics,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/toepel33/,Tim,pel,Epic,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/juan-amezquita-a0568831/,Juan,uita,Libbey Incorporated,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/gregory-hayes-rtx/,Gregory,y Hayes,Raytheon Technologies,Technology,Chief Executive Officer
https://www.linkedin.com/in/james-kehoe-90908329/,James,Kehoe,Walgreens,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/jorge-narino-89926b8/,George,Narino,Perry Ellis International,Retail,Chief Financial Officer
https://www.linkedin.com/in/billrmcdermott/,Bill,mott,ServiceNow,Technology,Chief Executive Officer
https://www.linkedin.com/in/williameniles/,William,. Niles,"Monitronics International, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/dipak-golechha-8b9a209/,Dipak,echha,Palo Alto Networks,Technology,Chief Financial Officer
https://www.linkedin.com/in/john-baackes-4b87a453/,John,ckes,L.A. Care Health Plan,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/peter-braffman-3571287/,Peter,ffman,Grosvenor Capital Management LP,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/maryerdoes/,Mary,does,JPMorgan,Financial Services,Head of Wealth Management
https://www.linkedin.com/in/mortimerjbuckley/,Mortimer, Buckley,Vanguard,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/cherylabelhodges/,Cheryl,Hodges,Calvin Klein,Retail,Chief Executive Officer
https://www.linkedin.com/in/mariatestani/,Maria,stani,Savage X Fenty,Retail,Chief Financial Officer
https://www.linkedin.com/in/tobias-hestler-a200405/,Tobias,estler,Haleon,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/rickjdean/,Rick,Dean,Oncohealth,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/siva-namasivayam-85a2462/,Siva,ayam,Cohere Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/nathan-hodges-0982b03/,Nathan,Hodges,Evicore,Healthcare,Chief Strategy and Execution Officer
https://www.linkedin.com/in/glenn-macfarlane-00050013/,Glenn,rlane,Carelon,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/shea-helmle-6ab59921/,Shea,lmle,HealthHelp,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/danielperez1/,Daniel, Perez,Hinge Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/nathan-h-goldstein/,Nathan,dstein,Duo Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/craig-goguen/,Craig,oguen,Evergreen Nephrology,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/eric-reimer-b80217197/,Eric,imer,Healthmap Solutions,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/mike-uchrin-0b53791/,Mike,hrim,Monogram Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/rajiv-poduval-md-fasn-983386112/,Rajiv,duval,Panoramic Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/chris-riopelle-07a9997a/,Chris,pelle,Strive Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/gilakos/,Gil,os ,Astra ,Technology,Chief Executive Officer
https://www.linkedin.com/in/samomorgan/,Sam,an ,Astra ,Technology,Co-Founder/COO
https://www.linkedin.com/in/daniel-broderick-blackboiler/,Dan,ick,BlackBoiler ,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/eliinc/,Stephen,askoff ,ELI inc. ,Technology,Chief Executive Officer
https://www.linkedin.com/in/paula-garlen/,Paula,rlen ,ELI inc. ,Technology,Managing VP 
https://www.linkedin.com/in/charles-klusmann-8b70a02/,Charles,usmann ,ELI inc. ,Technology,Chief Transformation Officer 
https://www.linkedin.com/in/andrewshikiar/,Andrew,ikiar ,FIDO Alliance ,Technology,Executive Director 
https://www.linkedin.com/in/megan-shamas-127b046/,Megan,amas ,FIDO Alliance ,Technology,Senior Director of Marketing 
https://www.linkedin.com/in/strategyfactor/,Sari,ctor,Imagine Learning ,Technology,CSO 
N/A,Jonathan, Grayer ,Imagine Learning ,Technology,Chief Executive Officer
https://www.linkedin.com/in/deborahrayow/,Deborah, Rayow ,Imagine Learning ,Technology,SVP of Product Management
https://www.linkedin.com/in/apjdalton/,Adam,ton ,Imagine Learning ,Technology,Chief Executive Officer
https://www.linkedin.com/in/eido-gal-26651a16/,Eido, Gal,Riskified ,Technology,Chief Executive Officer
https://www.linkedin.com/in/aglika-d-79ab3a1/,Aglika,cheva ,Riskified ,Technology,CFO 
https://www.linkedin.com/in/ravi-kumaraswami-339512/,Ravi,ami ,Riskified ,Technology,President
https://www.linkedin.com/in/kbparsons/,Kelly,rsons,WaterAid America,Nonprofit,Chief Executive Officer
https://www.linkedin.com/in/michaelnyenhuis/,Michael,yenhuis,UNICEF USA,Nonprofit,Chief Executive Officer
https://www.linkedin.com/in/janti-soeripto-3540b81/,Janti,ripto,Save the Children US,Nonprofit,Chief Executive Officer
https://www.linkedin.com/in/saadia-madsbjerg-5b26543/,Saadia,sbjerg,Coca Cola Foundation,Nonprofit,President
https://www.linkedin.com/in/kevinban/,Kevin, M.D.,Walgreens,Healthcare,Executive Vice President and Global Chief Medical Officer
https://www.linkedin.com/in/johnwig/,John,M.D.,Walmart,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/karen-staniforth-51285919/,Karen,forth,Rite Aid,Healthcare,Senior Vice President and Chief Pharmacy Officer
https://www.linkedin.com/in/dr-mert-aral-4a401410a/,Mert, M.D,Huma,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/geetanayyar/,Geeta, M.D.,Salesforce,Professional Services,"SVP, Chief Medical Officer"
https://www.linkedin.com/in/deb-houry-07650010/,Debra,", MPH",Centers of Disease Control (CDC),Government,Deputy Director for Program and Science and Chief Medical Officer
https://www.linkedin.com/in/hilary-marston-ab348/,Hilary,"., MPH",Food and Drug Administration (FDA),Government,Chief Medical Officer
https://www.linkedin.com/in/tedros-adhanom-ghebreyesus/,Tedros,eyesus,World Health Organization (WHO),Government,Director General
https://www.linkedin.com/in/kedarmatemd/,Kedar, M.D.,Institute for Healthcare Improvement (IHI),Healthcare,Chief Executive Officer
https://www.linkedin.com/in/jonathan-blum-2a9a4296/,Jonathan,han Blum,Centers for Medicare & Medicaid Services (CMS),Government,Principal Deputy Administrator & Chief Operating Officer
https://www.linkedin.com/in/david-rhew-m-d-1832764/,David, M.D.,Microsoft,Technology,Global Chief Medical Officer & VP of Healthcare
https://www.linkedin.com/in/anne-docimo-16018814/,Anne,cimo,UnitedHealthcare,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/kevinwwilliams/,Kevin,liams,Pfizer,Healthcare,"Chief Medical Affairs Officer, Global Medical Excellence & Innovation"
https://www.linkedin.com/in/andrew-diamond-96752b8/,Andrew,", PhD.",One Medical,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/vidyart/,Vidya,gella,Teledoc Health,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/daniel-frogel-a24b7b16/,Daniel,Frogel,VillageMD,Healthcare,Chief Clinical Officer
https://www.linkedin.com/in/vin-gupta-md-mpa-4330841a/,Vin,MPA,Amazon Pharmacy,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/karen-desalvo-0b4606b/,Karen, M.D.,Google,Technology,Chief Health Officer
https://www.linkedin.com/in/mdhowell/,Michael,"l, M.D.",Google,Technology,Chief Clinical Officer and Deputy Chief Health Officer
https://www.linkedin.com/in/nworah/,Nworah, Ayogu,Amazon Clinic,Healthcare,General Manager and Chief Medical Officer
https://www.linkedin.com/in/sethblackley,Seth,kley,Evolent,Healthcare,Chief Executive Officer
(1) Michael Avon | LinkedIn,Michael,el Avon,ABS Capital Partners,Financial Services,Managing General Partner
Graham Weaver | LinkedIn,Graham,Weaver,Alpine Investors,Financial Services,Founding Partner
(2) Matt Harris | LinkedIn,Matt,rris,Bain Capital Ventures,Financial Services,Partner
(4) Peter Christodoulo | LinkedIn,Peter,doulo,Francisco Partners,Financial Services,Partner
(4) Richard Liu | LinkedIn,Richard,ard Liu,FTV Capital,Financial Services,Partner
(4) John Monagle | LinkedIn,John,agle,General Catalyst Partners,Financial Services,Partner
(4) Mark Crane | LinkedIn,Mark,rane,General Catalyst Partners,Financial Services,Partner
(4) Jon Cheek | LinkedIn,Jon,eek,Gryphon Investors,Financial Services,Partner
(4) Hector Guinness | LinkedIn,Hector,inness,Hg,Financial Services,Partner
(4) Farouk Hussein | LinkedIn,Farouk,ussein,Hg,Financial Services,Partner
(4) Christopher Fielding | LinkedIn,Christopher,er Fielding,Hg Capital Partners,Financial Services,Partner
George Mansour III | LinkedIn,George,ansour,"K1 Investment Management, LLC",Financial Services,Partner
Michael Sala | LinkedIn,Michael,el Sala,LLR Partners Inc.,Financial Services,"Managing Director, Strategic Origination"
Andrew Baldwin | LinkedIn,Andrew,aldwin,Luminate Capital Partners,Financial Services,Partner
Joe Benavides | LinkedIn,Joe,des,OceanSound Partners,Financial Services,Partner
David M. Stein | LinkedIn,David,Stein,OceanSound Partners,Financial Services,Principal
(1) Jeff Parks | LinkedIn,Jeff,arks,"Riverwood Capital, LLC",Financial Services,Co-Founding Partner & Managing Partner
(1) Jai Das | LinkedIn,Jai,Das,Sapphire Ventures LLC,Financial Services,President
Ben Spero | LinkedIn,Ben,ero,Spectrum Equity Investors,Financial Services,Managing Director
Sanjeet Mitra | LinkedIn,Sanjeet,t Mitra,Sumeru Equity Partners,Financial Services,Managing Director
George Kadifa | LinkedIn,George,Kadifa,Sumeru Equity Partners,Financial Services,Managing Director
Amir Goldman | LinkedIn,Amir,dman,Susquehanna Growth Equity,Financial Services,Founder / Investor
Aaron Flack | LinkedIn,Aaron,Flack,Susquehanna Growth Equity,Financial Services,Growth Investor
Ben Ryan Weinberg | LinkedIn,Ben,erg,Susquehanna Growth Equity,Financial Services,Managing Director
Scott Feldman | LinkedIn,Scott,ldman,Susquehanna Growth Equity,Financial Services,Managing Director
(1) Tim McAdam | LinkedIn,Tim,dam,Technology Crossover Ventures,Financial Services,General Partner
(1) Amol Helekar | LinkedIn,Amol,ekar,Technology Crossover Ventures,Financial Services,Partner
(1) Jesse Searby | LinkedIn,Jesse,earby,THL Partners,Financial Services,Managing Director
(1) Hudson Smith | LinkedIn,Hudson, Smith,Thoma Bravo,Financial Services,Partner
(2) Joanne Yuan | LinkedIn,Joanne,e Yuan,Turn/River Capital,Financial Services,Partner
(2) Carter Griffin | LinkedIn,Carter,riffin,Updata Partners,Financial Services,General Partner
